"","date","equipment_type","ot_script_file","full_timecourse","plate_type","well","sample_type","sample_well","well_column","well_row","spot_type","spot_volume","name","colony_function","inputs_present","input_1_distance","input_type","input_concentration","replicate","absorbance","iteration","px_column","px_row","id","exposure","intensity","panel","point_value","mean","median","sd","max","min","n_saturated","prop_saturated","GFP","fold_change_G","fold_change_GN"
"48",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","P22",22,16,"receiver",1,"ZG","highpass",1,13.5,"IPTG",0,1,0,1,1684,1291,1,20000,3,"blue",0.0250479066999432,0.0250880841820192,0.0250866143085368,0.000193736131473408,0.0254060637881818,0.0247352483863358,0,0,0,NA,NA
"49",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","A4",4,1,"receiver",1,"ZG","highpass",1,13.5,"IPTG",0.03,1,-0.00197410228571744,2,388,211,6,20000,3,"blue",0.0272391050335377,0.0269654237817851,0.0269716399738851,0.000192548573046614,0.0272849113102082,0.0265981119548347,0,0,-0.0124228436426789,0.90231057178219,0.520744345471102
"50",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","A13",13,1,"receiver",1,"ZG","highpass",1,13.5,"IPTG",0.015,1,-0.00148482615437985,2,1036,211,6,20000,3,"blue",0.0298215285404624,0.0299726073360109,0.0299705666628568,0.000218985845966048,0.0303833271503636,0.0295658430961898,0,0,-0.0103103552061834,0.748873830256362,0.574607398935761
"51",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","A22",22,1,"receiver",1,"ZG","highpass",1,13.5,"IPTG",0.0075,1,-0.00260170438642897,2,1684,211,6,20000,3,"blue",0.0251899165256521,0.0252203954563765,0.0252166177224457,0.000147708455168892,0.0254984148103634,0.0249676296090526,0,0,-0.0119906898202409,0.870921867727166,0.381381317363458
"52",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","B2",2,2,"receiver",1,"ZG","highpass",1,12.72792206,"IPTG",0.03,1,-0.00230022216823084,2,244,283,6,20000,3,"blue",0.025952890352974,0.0260665179195688,0.0260439528075231,0.00017255386427808,0.0263951013547171,0.0257875970565334,0,0,-0.015395248550552,1.1182057765465,0.553847392354638
"53",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","B11",11,2,"receiver",1,"ZG","highpass",1,12.72792206,"IPTG",0.015,1,-0.00216258128551525,2,892,283,6,20000,3,"blue",0.0311652304166191,0.0311105950239653,0.0311111468938269,0.000119659297256885,0.0313393067225088,0.030884679273667,0,0,-0.0193048732678698,1.40217423140311,0.73869933767366
"54",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","B20",20,2,"receiver",1,"ZG","highpass",1,12.72792206,"IPTG",0.0075,1,-0.00177888375260883,2,1540,283,6,20000,3,"blue",0.0283338339982392,0.0283437826935335,0.0283645283492462,0.000146087900752706,0.0285766652182775,0.0280674220981794,0,0,-0.0156797372757649,1.13886909580704,0.729397731186401
"55",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","C5",5,3,"receiver",1,"ZG","highpass",1,6.363961031,"IPTG",0.03,1,-0.00217981860651818,2,460,355,6,20000,3,"blue",0.0295425372127514,0.0295721587073525,0.0295865915628336,0.000126176435884832,0.0297684964652,0.0293270817275192,0,0,-0.0135144180819338,0.981595088657468,0.513038774962103
"56",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","C14",14,3,"receiver",1,"ZG","highpass",1,6.363961031,"IPTG",0.015,1,-0.000866847925178714,2,1108,355,6,20000,3,"blue",0.0322235744854626,0.0322956654105808,0.0322950773637476,0.00012908009751576,0.0325238607160047,0.0320474928145573,0,0,-0.011363276302388,0.825350832115577,1.08476046328843
"57",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","C23",23,3,"receiver",1,"ZG","highpass",1,6.363961031,"IPTG",0.0075,1,-0.00219926660981594,2,1756,355,6,20000,3,"blue",0.0264440165279554,0.0265300260066551,0.026522721629658,0.000141829456428425,0.0267899781201364,0.0262932768599355,0,0,-0.018368303512465,1.33414819679942,0.691137346688132
"58",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","D3",3,4,"receiver",1,"ZG","highpass",1,4.5,"IPTG",0.03,1,-0.00215113709839887,2,316,427,6,20000,3,"blue",0.0286220347667664,0.0286300258601952,0.0286280291276076,0.000116714639119866,0.0288369608972151,0.0284207646260926,0,0,-0.01106217560624,0.803480932669052,0.425545157991892
"59",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","D12",12,4,"receiver",1,"ZG","highpass",1,4.5,"IPTG",0.015,1,-0.000600243429937431,2,964,427,6,20000,3,"blue",0.0331486427671894,0.0332224964997398,0.033221760815756,7.83614826023028e-05,0.0333625101525755,0.0330826779020506,0,0,-0.0131089569925709,0.952145162545415,1.80723204472277
"60",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","D21",21,4,"receiver",1,"ZG","highpass",1,4.5,"IPTG",0.0075,1,-0.00144108221101381,2,1612,427,6,20000,3,"blue",0.0290243748746518,0.029238988487134,0.0292508999125836,0.000134400908427986,0.0294795336269053,0.0289731790359142,0,0,-0.0121796082670038,0.884643614262979,0.699387326392862
